year,month,day,extended,State,City,latitude,longitude,specificity,vicinity,criteria_1,criteria_2,criteria_3,doubt_terrorism,multiple,success,suicide,Attack Type,Attack Name,Target Type,Target Name,Group Name,guncertain1,Weapon Type,Weapon Name,property,Hostage/Kidnapped,Property Value,Fatalities,Offender Fatalities,Wounded,Date
2010,2,9,0,Lower Shebelle,Afgoye,2.14383,45.118061,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2010-02-09
2010,2,12,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,14,Private Citizens & Property,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2010-02-12
2010,2,15,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,0,1,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,7.0,2.0,14.0,2010-02-15
2010,2,18,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,2.0,2.0,0.0,2010-02-18
2010,2,21,1,Lower Shebelle,Wanlaweyn,2.619745,44.893681,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Al-Shabaab,1.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-02-21
2010,2,22,0,Bari,Bosaso,11.274796,49.179657,1.0,0,1,1,1,0,0,1,0,9,Unknown,2,Government (General),Unknown,0.0,13,Unknown,0,0.0,216666.66666666666,2.0,0.0,0.0,2010-02-22
2010,2,26,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,1.0,6,Explosives,0,0.0,216666.66666666666,4.0,0.0,5.0,2010-02-26
2010,2,28,1,Middle Shebelle,Jowhar,2.777264,45.500641,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Al-Shabaab,1.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-02-28
2010,3,10,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,1,Business,Al-Shabaab,1.0,9,Melee,0,0.0,216666.66666666666,2.0,0.0,0.0,2010-03-10
2010,3,16,1,Gedo,Beled Hawo,3.926858,41.877171,1.0,0,1,1,1,0,1,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Al-Shabaab,1.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-03-16
2010,3,16,1,Gedo,Bardera,2.349308,42.280334,1.0,0,1,1,1,0,1,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Al-Shabaab,1.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-03-16
2010,3,27,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,4.0,0.0,5.0,2010-03-27
2010,3,27,1,Banaadir,Mogadishu,2.046934,45.318162,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Al-Shabaab,1.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-03-27
2010,3,28,0,Lower Shebelle,Lafoole,2.08333,45.16667,1.0,0,1,1,1,0,0,1,0,1,Assassination,14,Private Citizens & Property,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2010-03-28
2010,4,7,0,Bakool,Wajid,3.810951,43.246506,1.0,0,1,1,1,0,1,1,0,7,Facility/Infrastructure Attack,7,Government (Diplomatic),Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.0,0.0,2010-04-07
2010,4,8,0,Bakool,Wajid,3.828479,43.24805,1.0,0,1,1,1,0,1,1,0,7,Facility/Infrastructure Attack,6,Airports & Aircraft,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.0,0.0,2010-04-08
2010,4,12,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,3,Police,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,6.0,0.0,5.0,2010-04-12
2010,4,12,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,20.0,0.0,30.0,2010-04-12
2010,4,15,0,Bari,Bosaso,11.274796,49.179657,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,4.0,2010-04-15
2010,4,16,1,Bay,Baidoa,3.115641,43.64658,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Al-Shabaab,1.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-04-16
2010,4,17,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,6,Airports & Aircraft,Al-Shabaab,1.0,6,Explosives,-9,0.0,216666.66666666666,6.0,0.0,0.0,2010-04-17
2010,4,24,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,1,1,1,0,1,0,0,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,3.0,0.0,0.0,2010-04-24
2010,4,24,0,Galguduud,El Dher district,4.051783,47.046204,3.0,0,1,1,1,0,0,1,0,9,Unknown,14,Private Citizens & Property,Al-Shabaab,1.0,13,Unknown,-9,0.0,216666.66666666666,0.0,0.0,0.0,2010-04-24
2010,4,27,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,2.0,0.0,8.0,2010-04-27
2010,5,1,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,0,1,1,0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,19.0,0.0,31.0,2010-05-01
2010,5,2,0,Lower Juba,Kismayo,-0.357847,42.54665,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,13.0,2010-05-02
2010,5,2,0,Mudug,Harardhere,4.656037,47.85524,1.0,0,1,1,1,0,0,0,0,9,Unknown,14,Private Citizens & Property,Hizbul al Islam (Somalia),0.0,13,Unknown,0,0.0,216666.66666666666,0.0,0.0,0.0,2010-05-02
2010,5,4,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Al-Shabaab,0.0,5,Firearms,0,1.0,216666.66666666666,1.0,0.0,0.0,2010-05-04
2010,5,4,0,Mudug,Harardhere,4.656037,47.85524,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,15,Religious Figures/Institutions,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2010-05-04
2010,5,8,0,Bakool,El Barde,4.827732,43.660667,1.0,0,1,1,1,0,0,0,0,9,Unknown,14,Private Citizens & Property,Al-Shabaab,1.0,13,Unknown,0,0.0,216666.66666666666,0.0,0.0,0.0,2010-05-08
2010,5,9,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,1,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,3.0,0.0,5.0,2010-05-09
2010,5,9,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,1,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,4.0,0.0,5.0,2010-05-09
2010,5,9,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,3,Police,Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,2.0,0.0,3.0,2010-05-09
2010,5,12,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,1.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,3.0,2010-05-12
2010,5,16,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,16.0,0.0,31.0,2010-05-16
2010,5,17,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2010-05-17
2010,5,20,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,11,Maritime,Al-Shabaab,1.0,6,Explosives,1,0.0,216666.66666666666,2.0,0.0,4.0,2010-05-20
2010,5,24,1,Lower Shebelle,Merca,1.716188,44.768864,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Al-Shabaab,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-05-24
2010,5,25,1,Lower Shebelle,Afgoye,2.14383,45.118061,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Islamic Party (Somalia),0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-05-25
2010,6,3,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,1.0,6,Explosives,0,0.0,216666.66666666666,1.0,0.0,0.0,2010-06-03
2010,6,5,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,1,Business,Al-Shabaab,1.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2010-06-05
2010,6,12,0,Bari,Bosaso,11.274796,49.179657,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,3.0,2010-06-12
2010,6,13,1,Lower Shebelle,Afgoye,2.14383,45.118061,1.0,0,1,1,1,0,1,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Hizbul al Islam (Somalia),0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-06-13
2010,6,13,1,Lower Shebelle,Afgoye,2.14383,45.118061,1.0,0,1,1,1,0,1,1,0,2,Armed Assault,14,Private Citizens & Property,Hizbul al Islam (Somalia),0.0,13,Unknown,-9,1.0,216666.66666666666,2.0,0.0,0.0,2010-06-13
2010,6,21,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,0,1,1,0,1,0,9,Unknown,17,Terrorists/Non-State Militia,Al-Shabaab,1.0,13,Unknown,0,0.0,216666.66666666666,10.0,0.0,20.0,2010-06-21
2010,6,27,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2010-06-27
2010,7,4,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,5.0,0.0,0.0,2010-07-04
2010,7,5,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,0,1,1,1,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,6.0,6.0,0.0,2010-07-05
2010,7,5,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,0,1,1,1,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,Hizbul al Islam (Somalia),1.0,5,Firearms,0,0.0,216666.66666666666,2.0,2.0,0.0,2010-07-05
2010,7,8,0,Banaadir,Mogadishu,2.052013,45.27065,1.0,1,1,0,1,1,1,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2010-07-08
2010,7,8,0,Banaadir,Mogadishu,2.052013,45.27065,1.0,1,0,1,1,1,1,1,0,2,Armed Assault,14,Private Citizens & Property,Hizbul al Islam (Somalia),1.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.0,2.0,2010-07-08
2010,7,8,0,Banaadir,Mogadishu,2.052013,45.27065,1.0,1,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,1.0,0.0,2.0,2010-07-08
2010,7,10,0,Bay,Baidoa,3.115641,43.64658,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2010-07-10
2010,7,11,0,Hiiraan,Beledweyne,4.73538,45.2024,1.0,0,1,1,1,0,0,1,0,1,Assassination,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2010-07-11
2010,7,13,1,Banaadir,Mogadishu,2.052013,45.27065,1.0,1,1,1,1,0,1,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Hizbul al Islam (Somalia),1.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-07-13
2010,7,13,1,Lower Shebelle,Lafoole,2.08333,45.16667,1.0,0,1,1,1,0,1,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Hizbul al Islam (Somalia),1.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-07-13
2010,7,25,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,2.0,0.0,3.0,2010-07-25
2010,7,25,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,1.0,0.0,4.0,2010-07-25
2010,8,4,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Al-Shabaab,1.0,6,Explosives,0,0.0,216666.66666666666,3.0,0.0,12.0,2010-08-04
2010,8,15,0,Banaadir,Mogadishu,2.082062,45.207493,1.0,1,1,1,1,0,0,1,0,1,Assassination,17,Terrorists/Non-State Militia,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,1.0,0.0,2010-08-15
2010,8,16,0,Galguduud,Guriceel,5.308011,45.880356,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,4.0,2010-08-16
2010,8,19,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,2.0,0.0,4.0,2010-08-19
2010,8,24,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,1,2,Armed Assault,2,Government (General),Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,32.0,1.0,0.0,2010-08-24
2010,8,26,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,0,0,9,Unknown,2,Government (General),Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.7280546420440172,0.0,2010-08-26
2010,8,30,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,1.0,6,Explosives,0,0.0,216666.66666666666,4.0,0.0,8.0,2010-08-30
2010,8,31,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,1,1,1,1,0,0,1,0,3,Bombing/Explosion,19,Transportation,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,15.0,0.0,30.0,2010-08-31
2010,8,31,0,Mudug,Galkayo,6.774396,47.429031,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,10,Journalists & Media,Unknown,0.0,9,Melee,0,0.0,216666.66666666666,1.0,0.0,0.0,2010-08-31
2010,8,31,0,Sool,Las Anod,8.475459,47.359546,1.0,0,1,1,1,0,0,1,0,1,Assassination,3,Police,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,2.0,2010-08-31
2010,9,7,0,Galguduud,Guriceel,5.308011,45.880356,1.0,0,1,1,1,0,0,0,0,1,Assassination,4,Military,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,2.0,2010-09-07
2010,9,9,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,6,Airports & Aircraft,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.0,2.0,0.0,2010-09-09
2010,9,11,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,0,1,4,Hijacking,11,Maritime,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,2.0,2010-09-11
2010,9,16,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,1,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,1.0,6,Explosives,1,0.0,216666.66666666666,3.0,0.0,6.0,2010-09-16
2010,9,16,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,1,1,0,2,Armed Assault,6,Airports & Aircraft,Al-Shabaab,1.0,5,Firearms,1,0.0,216666.66666666666,0.0,0.0,0.0,2010-09-16
2010,9,16,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,1,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,1.0,5,Firearms,1,0.0,216666.66666666666,0.0,0.0,0.0,2010-09-16
2010,9,18,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,9,Unknown,16,Telecommunication,Al-Shabaab,1.0,13,Unknown,-9,0.0,216666.66666666666,0.0,0.0,3.0,2010-09-18
2010,9,18,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,9,Unknown,16,Telecommunication,Hizbul al Islam (Somalia),1.0,13,Unknown,-9,0.0,216666.66666666666,0.0,0.0,0.0,2010-09-18
2010,9,18,0,Galguduud,Dhusamareb,5.599304,46.413433,1.0,1,1,1,1,0,0,1,0,2,Armed Assault,19,Transportation,Al-Shabaab,1.0,5,Firearms,1,0.0,216666.66666666666,5.0,0.0,8.0,2010-09-18
2010,9,18,1,Lower Shebelle,Merca,1.716188,44.768864,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),2,Government (General),Al-Shabaab,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-09-18
2010,9,27,0,Sanaag,Las Khorey,11.161659,48.197037,1.0,0,1,1,1,0,1,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,-9,0.0,216666.66666666666,0.0,0.0,0.0,2010-09-27
2010,9,27,1,Sanaag,Las Khorey,11.161659,48.197037,1.0,0,1,1,1,0,1,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-09-27
2010,10,1,1,Hiiraan,Beledweyne,4.73538,45.2024,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Al-Shabaab,1.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-10-01
2010,10,1,0,Lower Juba,Kismayo,-0.357847,42.54665,1.0,0,1,1,1,0,0,1,0,8,Unarmed Assault,14,Private Citizens & Property,Al-Shabaab,1.0,9,Melee,0,0.0,216666.66666666666,0.0,0.0,3.0,2010-10-01
2010,10,1,0,Mudug,Harardhere,4.656037,47.85524,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Hizbul al Islam (Somalia),1.0,5,Firearms,-9,0.0,216666.66666666666,4.0,0.0,12.0,2010-10-01
2010,10,2,1,Lower Shebelle,Lafoole,2.099684,45.15723,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Hizbul al Islam (Somalia),1.0,13,Unknown,-9,1.0,216666.66666666666,0.0,0.0,10.0,2010-10-02
2010,10,10,0,Gedo,Beled Hawo,3.926858,41.877171,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Al-Shabaab,1.0,13,Unknown,-9,1.0,216666.66666666666,0.0,0.0,0.0,2010-10-10
2010,10,10,0,Mudug,Galkayo,6.774396,47.429031,1.0,1,1,1,1,0,0,0,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,3.0,3.0,0.0,2010-10-10
2010,10,14,0,Galguduud,Adado,6.134133,46.631699,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Unknown,0.0,13,Unknown,-9,1.0,216666.66666666666,0.0,0.0,0.0,2010-10-14
2010,10,17,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,0,1,1,0,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,Hizbul al Islam (Somalia),0.0,5,Firearms,-9,0.0,216666.66666666666,5.0,5.0,10.0,2010-10-17
2010,10,23,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,9,Unknown,2,Government (General),Al-Shabaab,1.0,13,Unknown,-9,0.0,216666.66666666666,5.0,0.0,0.0,2010-10-23
2010,10,27,0,Galguduud,Adado,6.134133,46.631699,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,15,Religious Figures/Institutions,Unknown,0.0,5,Firearms,-9,0.0,216666.66666666666,2.0,0.0,0.0,2010-10-27
2010,10,27,0,Hiiraan,Beledweyne,4.73538,45.2024,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Al-Shabaab,1.0,5,Firearms,-9,0.0,216666.66666666666,2.0,0.0,0.0,2010-10-27
2010,11,2,0,Lower Shebelle,Afgoye,2.14383,45.118061,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,10,Journalists & Media,Al-Shabaab,1.0,5,Firearms,-9,0.0,216666.66666666666,0.0,0.0,1.0,2010-11-02
2010,11,4,0,Middle Shebelle,Balcad,2.29493,45.397833,1.0,1,1,0,1,1,0,1,0,6,Hostage Taking (Kidnapping),17,Terrorists/Non-State Militia,Al-Shabaab,1.0,5,Firearms,-9,1.0,216666.66666666666,0.0,0.0,0.0,2010-11-04
2010,11,8,0,Gedo,Beled Hawo,3.926858,41.877171,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Al-Shabaab,1.0,13,Unknown,-9,1.0,216666.66666666666,0.0,0.0,0.0,2010-11-08
2010,11,10,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,1,Business,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,2.0,0.0,1.0,2010-11-10
2010,11,11,0,Nugaal,Garowe,8.403308,48.488014,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,3,Police,Unknown,0.0,5,Firearms,-9,0.0,216666.66666666666,0.0,0.0,0.0,2010-11-11
2010,11,11,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,7.0,2010-11-11
2010,11,11,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,3.0,2010-11-11
2010,11,11,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,20,Unknown,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,7.0,2010-11-11
2010,11,14,0,Bay,Baidoa,3.115641,43.64658,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Al-Shabaab,1.0,13,Unknown,-9,1.0,216666.66666666666,0.0,0.0,0.0,2010-11-14
2010,11,20,0,Bari,Bosaso,11.274796,49.179657,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,-9,0.0,216666.66666666666,1.0,0.0,0.0,2010-11-20
2010,11,22,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Al-Shabaab,1.0,5,Firearms,-9,0.0,216666.66666666666,2.0,0.0,0.0,2010-11-22
2010,11,23,0,Hiiraan,Jalalaqsi District,3.380443,45.600202,3.0,0,1,1,1,0,0,1,0,8,Unarmed Assault,14,Private Citizens & Property,Al-Shabaab,0.0,9,Melee,0,0.0,216666.66666666666,0.0,0.0,2.0,2010-11-23
2010,11,24,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2010-11-24
2010,11,28,1,Banaadir,Mogadishu,2.082062,45.207493,1.0,1,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Al-Shabaab,1.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2010-11-28
2010,11,29,0,Bari,Bosaso,11.274796,49.179657,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2010-11-29
2010,12,1,0,Bay,Burhakaba,2.798167,44.07856,1.0,0,1,0,1,1,0,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,Al-Shabaab,1.0,5,Firearms,-9,0.0,216666.66666666666,3.0,0.0,5.0,2010-12-01
2010,12,2,0,Bay,Burhakaba,2.798167,44.07856,1.0,0,1,0,1,1,0,1,0,9,Unknown,17,Terrorists/Non-State Militia,Hizbul al Islam (Somalia),1.0,13,Unknown,-9,0.0,216666.66666666666,8.0,8.0,13.0,2010-12-02
2010,12,2,0,Mudug,Galkayo,6.774396,47.429031,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,-9,0.0,216666.66666666666,0.0,0.0,1.0,2010-12-02
2010,12,8,0,Bari,Bosaso,11.274796,49.179657,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,1.0,5,Firearms,-9,0.0,216666.66666666666,0.0,0.0,1.0,2010-12-08
